Date,Close
2017-01-03 16:00:00,103.48
2017-01-04 16:00:00,104.14
2017-01-05 16:00:00,105.91
2017-01-06 16:00:00,108.3
2017-01-09 16:00:00,108.57
2017-01-10 16:00:00,108.26
2017-01-11 16:00:00,108.99
2017-01-12 16:00:00,108.59
2017-01-13 16:00:00,108.53
2017-01-17 16:00:00,108
2017-01-18 16:00:00,108.79
2017-01-19 16:00:00,109.79
2017-01-20 16:00:00,110.71
2017-01-23 16:00:00,110.97
2017-01-24 16:00:00,113.72
2017-01-25 16:00:00,114.25
2017-01-26 16:00:00,112.88
2017-01-27 16:00:00,113.99
2017-01-30 16:00:00,113.82
2017-01-31 16:00:00,113.38
2017-02-01 16:00:00,113.36
2017-02-02 16:00:00,113.16
2017-02-03 16:00:00,115.17
2017-02-06 16:00:00,114.46
2017-02-07 16:00:00,114.96
2017-02-08 16:00:00,116.13
2017-02-09 16:00:00,116.44
2017-02-10 16:00:00,116.85
2017-02-13 16:00:00,117.65
2017-02-14 16:00:00,117.58
2017-02-15 16:00:00,118.73
2017-02-16 16:00:00,118.93
2017-02-17 16:00:00,119.67
2017-02-21 16:00:00,119.63
2017-02-22 16:00:00,119.47
2017-02-23 16:00:00,118.83
2017-02-24 16:00:00,119.31
2017-02-27 16:00:00,118.78
2017-02-28 16:00:00,118.34
2017-03-01 16:00:00,120.35
2017-03-02 16:00:00,119.9
2017-03-03 16:00:00,120.04
2017-03-06 16:00:00,120.15
2017-03-07 16:00:00,119.98
2017-03-08 16:00:00,119.6
2017-03-09 16:00:00,119.91
2017-03-10 16:00:00,121.09
2017-03-13 16:00:00,121.8
2017-03-14 16:00:00,121.44
2017-03-15 16:00:00,122.11
2017-03-16 16:00:00,122.35
2017-03-17 16:00:00,127.01
2017-03-20 16:00:00,126.31
2017-03-21 16:00:00,125.07
2017-03-22 16:00:00,126.21
2017-03-23 16:00:00,126.87
2017-03-24 16:00:00,127.7
2017-03-27 16:00:00,128.25
2017-03-28 16:00:00,128.69
2017-03-29 16:00:00,129.58
2017-03-30 16:00:00,129.61
2017-03-31 16:00:00,130.13
2017-04-03 16:00:00,129.59
2017-04-04 16:00:00,130.04
2017-04-05 16:00:00,129.89
2017-04-06 16:00:00,130.15
2017-04-07 16:00:00,130.22
2017-04-10 16:00:00,130.16
2017-04-11 16:00:00,129.95
2017-04-12 16:00:00,129.38
2017-04-13 16:00:00,129.05
2017-04-17 16:00:00,129.99
2017-04-18 16:00:00,129.81
2017-04-19 16:00:00,130.22
2017-04-20 16:00:00,131.42
2017-04-21 16:00:00,131.52
2017-04-24 16:00:00,132.89
2017-04-25 16:00:00,133.49
2017-04-26 16:00:00,132.79
2017-04-27 16:00:00,133.38
2017-04-28 16:00:00,133.74
2017-05-01 16:00:00,135.11
2017-05-02 16:00:00,135
2017-05-03 16:00:00,134.85
2017-05-04 16:00:00,134.61
2017-05-05 16:00:00,134.84
2017-05-08 16:00:00,135.12
2017-05-09 16:00:00,135.6
2017-05-10 16:00:00,136.15
2017-05-11 16:00:00,136.29
2017-05-12 16:00:00,136.84
2017-05-15 16:00:00,137.6
2017-05-16 16:00:00,138.03
2017-05-17 16:00:00,134.33
2017-05-18 16:00:00,134.54
2017-05-19 16:00:00,136.43
2017-05-22 16:00:00,138.86
2017-05-23 16:00:00,139.52
2017-05-24 16:00:00,141.12
2017-05-25 16:00:00,142.85
2017-05-26 16:00:00,141.89
2017-05-30 16:00:00,142.41
2017-05-31 16:00:00,141.86
2017-06-01 16:00:00,141.38
2017-06-02 16:00:00,143.48
2017-06-05 16:00:00,143.59
2017-06-06 16:00:00,143.03
2017-06-07 16:00:00,143.62
2017-06-08 16:00:00,142.63
2017-06-09 16:00:00,138.05
2017-06-12 16:00:00,137.25
2017-06-13 16:00:00,139.09
2017-06-14 16:00:00,138.25
2017-06-15 16:00:00,137.52
2017-06-16 16:00:00,137.84
2017-06-19 16:00:00,140.35
2017-06-20 16:00:00,140.91
2017-06-21 16:00:00,144.24
2017-06-22 16:00:00,143.69
2017-06-23 16:00:00,145.41
2017-06-26 16:00:00,144.96
2017-06-27 16:00:00,142.54
2017-06-28 16:00:00,143.81
2017-06-29 16:00:00,141.24
2017-06-30 16:00:00,141.44
2017-07-03 16:00:00,138.41
2017-07-05 16:00:00,141.21
2017-07-06 16:00:00,140.75
2017-07-07 16:00:00,142.22
2017-07-10 16:00:00,143.34
2017-07-11 16:00:00,142.93
2017-07-12 16:00:00,145.91
2017-07-13 16:00:00,145.05
2017-07-14 16:00:00,146.16
2017-07-17 16:00:00,146.4
2017-07-18 16:00:00,147.89
2017-07-19 16:00:00,148.92
2017-07-20 16:00:00,149.94
2017-07-21 16:00:00,149.52
2017-07-24 16:00:00,149.53
2017-07-25 16:00:00,148.21
2017-07-26 16:00:00,149.78
2017-07-27 16:00:00,146.2
2017-07-28 16:00:00,146.73
2017-07-31 16:00:00,146.49
2017-08-01 16:00:00,147.36
2017-08-02 16:00:00,147.13
2017-08-03 16:00:00,147.79
2017-08-04 16:00:00,147.71
2017-08-07 16:00:00,148.44
2017-08-08 16:00:00,147.81
2017-08-09 16:00:00,148.35
2017-08-10 16:00:00,144.92
2017-08-11 16:00:00,146.47
2017-08-14 16:00:00,149.16
2017-08-15 16:00:00,150.36
2017-08-16 16:00:00,151.8
2017-08-17 16:00:00,148.23
2017-08-18 16:00:00,147.97
2017-08-21 16:00:00,149.26
2017-08-22 16:00:00,152.25
2017-08-23 16:00:00,151.1
2017-08-24 16:00:00,150.81
2017-08-25 16:00:00,151.45
2017-08-28 16:00:00,151.79
2017-08-29 16:00:00,152.14
2017-08-30 16:00:00,153.67
2017-08-31 16:00:00,155.16
2017-09-01 16:00:00,155.06
2017-09-05 16:00:00,154.28
2017-09-06 16:00:00,153.76
2017-09-07 16:00:00,155.47
2017-09-08 16:00:00,155.34
2017-09-11 16:00:00,156.87
2017-09-12 16:00:00,156.31
2017-09-13 16:00:00,156.24
2017-09-14 16:00:00,154.95
2017-09-15 16:00:00,154.49
2017-09-18 16:00:00,155.77
2017-09-19 16:00:00,156.6
2017-09-20 16:00:00,149.96
2017-09-21 16:00:00,149.3
2017-09-22 16:00:00,148.5
2017-09-25 16:00:00,144.57
2017-09-26 16:00:00,145.4
2017-09-27 16:00:00,146.43
2017-09-28 16:00:00,146.83
2017-09-29 16:00:00,149.18
2017-10-02 16:00:00,147.94
2017-10-03 16:00:00,148.6
2017-10-04 16:00:00,147.95
2017-10-05 16:00:00,150.25
